engineid,manufacturer,cylinders,displacement,induction,fueltype,valvetype
2976,audi,10,5.5,Naturally Aspirated,Hybrid,DOHC
2977,pontiac,6,2.4000000000000004,Forced Induction,Diesel,OHV
2978,aston-martin,11,6.050000000000001,Forced Induction,Hybrid,SOHC
2979,fiat,4,1.6,Forced Induction,Gas,DOHC
2980,subaru,3,1.35,Forced Induction,Hybrid,DOHC
2981,subaru,10,4.5,Naturally Aspirated,Gas,DOHC
2982,buick,3,1.5,Naturally Aspirated,Gas,DOHC
2983,harley-davidson,8,4.4,Naturally Aspirated,Hybrid,OHV
2985,alfa-romeo,12,6.0,Forced Induction,Gas,DOHC
2986,gmc,8,4.0,Forced Induction,Gas,OHV
2987,mini,10,5.0,Naturally Aspirated,Hybrid,DOHC
2988,datsun,12,5.4,Forced Induction,Gas,SOHC
2989,acura,8,3.2,Forced Induction,Gas,SOHC
2990,alfa-romeo,6,2.7,Naturally Aspirated,Gas,OHV
2991,datsun,7,2.8000000000000003,Forced Induction,Gas,OHV
2992,infiniti,11,6.050000000000001,Forced Induction,Diesel,DOHC
2993,datsun,12,5.4,Forced Induction,Gas,DOHC
2995,infiniti,6,2.4000000000000004,Forced Induction,Hybrid,SOHC
2996,ferrari,11,4.4,Forced Induction,Gas,DOHC
2998,fiat,7,3.15,Naturally Aspirated,Hybrid,DOHC
2999,tesla,9,4.5,Naturally Aspirated,Hybrid,DOHC
3001,bmw,6,2.4000000000000004,Forced Induction,Hybrid,OHV
3002,honda,10,5.0,Forced Induction,Diesel,SOHC
3003,buick,9,4.5,Forced Induction,Hybrid,SOHC
3004,saturn,5,2.5,Forced Induction,Hybrid,DOHC
3005,ram,4,1.6,Naturally Aspirated,Hybrid,DOHC
3007,nissan,12,6.6000000000000005,Forced Induction,Gas,OHV
3008,mercury,11,4.95,Naturally Aspirated,Diesel,SOHC
3009,infiniti,5,2.5,Naturally Aspirated,Hybrid,DOHC
3010,pontiac,10,5.5,Forced Induction,Hybrid,OHV
3011,porsche,11,4.4,Naturally Aspirated,Hybrid,OHV
3012,tesla,9,4.5,Forced Induction,Diesel,OHV
3013,nissan,8,4.4,Forced Induction,Gas,SOHC
3015,harley-davidson,10,4.5,Forced Induction,Gas,DOHC
3018,lincoln,12,6.0,Forced Induction,Hybrid,SOHC
3019,kia,8,4.0,Naturally Aspirated,Diesel,OHV
3020,toyota,8,3.2,Forced Induction,Gas,SOHC
3021,ferrari,6,3.0,Forced Induction,Hybrid,SOHC
3022,porsche,6,3.3000000000000003,Naturally Aspirated,Hybrid,OHV
3023,pontiac,8,4.4,Naturally Aspirated,Diesel,OHV
3024,audi,3,1.35,Forced Induction,Diesel,DOHC
3025,volvo,5,2.25,Naturally Aspirated,Diesel,DOHC
3026,nissan,4,1.6,Naturally Aspirated,Hybrid,SOHC
3027,tesla,5,2.25,Forced Induction,Gas,SOHC
3028,pontiac,11,5.5,Naturally Aspirated,Gas,OHV
3029,audi,11,4.4,Forced Induction,Gas,DOHC
3030,ford,4,1.6,Naturally Aspirated,Diesel,DOHC
3031,tesla,7,3.15,Naturally Aspirated,Gas,DOHC
3032,dodge,6,3.0,Forced Induction,Diesel,DOHC
3033,dodge,4,2.2,Naturally Aspirated,Hybrid,SOHC
3034,jaguar,5,2.25,Forced Induction,Gas,DOHC
3035,aston-martin,9,4.05,Naturally Aspirated,Diesel,SOHC
3036,aston-martin,3,1.6500000000000001,Naturally Aspirated,Hybrid,OHV
3037,acura,5,2.75,Forced Induction,Gas,OHV
3038,mercedes-benz,11,5.5,Naturally Aspirated,Diesel,DOHC
3039,chrysler,12,5.4,Forced Induction,Hybrid,DOHC
3040,lincoln,11,6.050000000000001,Naturally Aspirated,Gas,DOHC
3041,gmc,3,1.35,Forced Induction,Gas,SOHC
3042,jeep,11,4.4,Forced Induction,Hybrid,OHV
3044,kia,12,4.800000000000001,Naturally Aspirated,Hybrid,SOHC
3046,subaru,8,4.0,Naturally Aspirated,Hybrid,SOHC
3047,nissan,12,6.6000000000000005,Naturally Aspirated,Hybrid,DOHC
3048,harley-davidson,10,5.0,Naturally Aspirated,Diesel,SOHC
3049,chevrolet,8,3.2,Naturally Aspirated,Diesel,DOHC
3050,jaguar,6,2.4000000000000004,Naturally Aspirated,Diesel,SOHC
3051,gmc,11,5.5,Forced Induction,Diesel,SOHC
3052,chevrolet,11,6.050000000000001,Forced Induction,Diesel,OHV
3053,chevrolet,11,6.050000000000001,Forced Induction,Diesel,SOHC
3054,porsche,12,6.6000000000000005,Naturally Aspirated,Hybrid,OHV
3055,kia,12,6.6000000000000005,Forced Induction,Hybrid,SOHC
3056,mazda,6,2.4000000000000004,Forced Induction,Gas,SOHC
3057,pontiac,11,5.5,Naturally Aspirated,Gas,SOHC
3058,lincoln,5,2.5,Naturally Aspirated,Hybrid,OHV
3059,toyota,4,1.6,Forced Induction,Diesel,SOHC
3061,jeep,4,1.8,Forced Induction,Gas,SOHC
3062,chevrolet,9,4.05,Forced Induction,Diesel,SOHC
3064,harley-davidson,11,4.4,Forced Induction,Gas,DOHC
3065,ferrari,4,2.0,Naturally Aspirated,Diesel,SOHC
3066,subaru,5,2.25,Naturally Aspirated,Hybrid,OHV
3067,ford,9,3.6,Naturally Aspirated,Hybrid,SOHC
3068,audi,4,2.0,Forced Induction,Gas,OHV
3069,tesla,9,4.5,Forced Induction,Gas,OHV
3070,mitsubishi,8,4.4,Naturally Aspirated,Diesel,SOHC
3071,buick,9,3.6,Forced Induction,Hybrid,DOHC
3072,mercury,5,2.25,Forced Induction,Hybrid,DOHC
3073,chrysler,6,3.0,Forced Induction,Gas,OHV
3074,pontiac,3,1.6500000000000001,Naturally Aspirated,Gas,OHV
3075,acura,4,2.0,Naturally Aspirated,Hybrid,DOHC
3076,porsche,12,6.0,Forced Induction,Hybrid,SOHC
3077,pontiac,10,5.5,Naturally Aspirated,Diesel,OHV
3078,pontiac,4,2.2,Naturally Aspirated,Diesel,OHV
3079,pontiac,9,4.5,Naturally Aspirated,Diesel,SOHC
3080,audi,9,4.05,Forced Induction,Diesel,OHV
3081,chrysler,12,6.0,Forced Induction,Hybrid,SOHC
3083,ford,4,2.0,Naturally Aspirated,Diesel,OHV
3084,ram,7,2.8000000000000003,Naturally Aspirated,Diesel,DOHC
3085,gmc,12,5.4,Naturally Aspirated,Gas,OHV
3086,lincoln,5,2.5,Forced Induction,Hybrid,DOHC
3087,jeep,4,1.8,Naturally Aspirated,Diesel,OHV
3088,cadillac,7,2.8000000000000003,Naturally Aspirated,Diesel,DOHC
3090,jaguar,8,4.0,Naturally Aspirated,Hybrid,OHV
3091,mercedes-benz,7,2.8000000000000003,Forced Induction,Hybrid,OHV
3092,lincoln,9,4.95,Forced Induction,Gas,SOHC
3093,gmc,7,2.8000000000000003,Forced Induction,Hybrid,DOHC
3094,porsche,10,5.5,Forced Induction,Diesel,OHV
3095,aston-martin,11,6.050000000000001,Forced Induction,Diesel,DOHC
3096,subaru,10,5.5,Forced Induction,Diesel,SOHC
3097,volkswagen,7,3.5,Naturally Aspirated,Diesel,SOHC
3098,subaru,7,2.8000000000000003,Forced Induction,Diesel,SOHC
3099,saturn,7,3.5,Forced Induction,Gas,DOHC
3100,chevrolet,6,3.3000000000000003,Naturally Aspirated,Gas,SOHC
3101,mercedes-benz,3,1.2000000000000002,Forced Induction,Diesel,DOHC
3102,volvo,12,6.6000000000000005,Forced Induction,Hybrid,SOHC
3103,toyota,5,2.0,Naturally Aspirated,Gas,SOHC
3104,buick,4,2.0,Forced Induction,Hybrid,SOHC
3105,ferrari,5,2.25,Forced Induction,Gas,SOHC
3106,audi,11,4.4,Naturally Aspirated,Hybrid,DOHC
3107,infiniti,6,2.4000000000000004,Forced Induction,Diesel,SOHC
3108,datsun,6,3.3000000000000003,Forced Induction,Hybrid,SOHC
3109,ferrari,8,3.6,Naturally Aspirated,Diesel,SOHC
3110,lexus,6,3.0,Naturally Aspirated,Diesel,DOHC
3111,fiat,3,1.6500000000000001,Forced Induction,Diesel,DOHC
3112,aston-martin,4,1.6,Naturally Aspirated,Gas,OHV
3114,kia,12,6.6000000000000005,Naturally Aspirated,Gas,OHV
3115,bmw,7,3.8500000000000005,Forced Induction,Gas,DOHC
3116,volvo,10,5.5,Naturally Aspirated,Gas,OHV
3117,bmw,12,6.0,Naturally Aspirated,Hybrid,DOHC
3118,honda,12,5.4,Naturally Aspirated,Gas,OHV
3119,mercury,7,3.8500000000000005,Forced Induction,Diesel,SOHC
3120,chevrolet,6,2.4000000000000004,Naturally Aspirated,Gas,OHV
3122,harley-davidson,12,6.0,Forced Induction,Hybrid,SOHC
3123,alfa-romeo,3,1.6500000000000001,Naturally Aspirated,Hybrid,DOHC
3124,dodge,12,6.6000000000000005,Forced Induction,Hybrid,OHV
3125,honda,7,3.15,Naturally Aspirated,Gas,DOHC
3126,honda,4,1.8,Naturally Aspirated,Hybrid,SOHC
3127,saturn,7,2.8000000000000003,Forced Induction,Diesel,OHV
3128,mazda,7,2.8000000000000003,Naturally Aspirated,Hybrid,OHV
3129,volvo,11,6.050000000000001,Forced Induction,Diesel,OHV
3131,jaguar,12,6.0,Forced Induction,Gas,DOHC
3132,jeep,9,4.05,Forced Induction,Gas,DOHC
3133,tesla,9,4.95,Forced Induction,Hybrid,SOHC
3136,mini,10,4.0,Naturally Aspirated,Hybrid,SOHC
3137,tesla,3,1.2000000000000002,Naturally Aspirated,Diesel,DOHC
3138,alfa-romeo,12,6.0,Naturally Aspirated,Hybrid,SOHC
3139,mini,7,3.8500000000000005,Forced Induction,Diesel,SOHC
3140,fiat,3,1.6500000000000001,Naturally Aspirated,Diesel,SOHC
3141,dodge,5,2.0,Forced Induction,Diesel,SOHC
3142,gmc,6,2.4000000000000004,Naturally Aspirated,Gas,SOHC
3143,ram,9,3.6,Forced Induction,Hybrid,SOHC
3144,ram,3,1.2000000000000002,Naturally Aspirated,Gas,DOHC
3145,mitsubishi,8,3.6,Forced Induction,Diesel,SOHC
3146,ferrari,10,5.0,Naturally Aspirated,Diesel,DOHC
3147,chevrolet,4,1.6,Forced Induction,Diesel,SOHC
3148,hyundai,11,6.050000000000001,Naturally Aspirated,Hybrid,OHV
3149,lexus,6,3.0,Forced Induction,Diesel,SOHC
3150,nissan,4,1.8,Forced Induction,Gas,SOHC
3151,fiat,6,3.0,Naturally Aspirated,Hybrid,SOHC
3153,ford,8,4.4,Forced Induction,Gas,SOHC
3154,nissan,10,5.0,Naturally Aspirated,Hybrid,DOHC
3155,aston-martin,12,6.0,Forced Induction,Gas,SOHC
3156,jeep,7,3.8500000000000005,Forced Induction,Hybrid,OHV
3157,volvo,5,2.5,Naturally Aspirated,Diesel,DOHC
3158,chrysler,11,5.5,Naturally Aspirated,Hybrid,OHV
3159,lexus,4,2.0,Forced Induction,Gas,SOHC
3160,volvo,12,6.0,Naturally Aspirated,Gas,SOHC
3161,jeep,10,5.5,Forced Induction,Gas,SOHC
3162,nissan,7,2.8000000000000003,Naturally Aspirated,Hybrid,SOHC
3163,hyundai,3,1.35,Naturally Aspirated,Diesel,DOHC
3164,alfa-romeo,12,6.0,Forced Induction,Hybrid,OHV
3165,subaru,5,2.0,Forced Induction,Gas,OHV
3166,kia,6,2.7,Forced Induction,Gas,OHV
3167,alfa-romeo,7,3.15,Naturally Aspirated,Gas,SOHC
3168,mitsubishi,8,3.2,Forced Induction,Gas,OHV
3169,ferrari,5,2.75,Naturally Aspirated,Diesel,DOHC
3170,dodge,6,2.7,Forced Induction,Hybrid,OHV
3171,mazda,4,2.2,Forced Induction,Gas,OHV
3172,jeep,3,1.35,Forced Induction,Gas,SOHC
3173,porsche,5,2.25,Forced Induction,Hybrid,SOHC
3174,aston-martin,6,2.4000000000000004,Naturally Aspirated,Gas,SOHC
3176,volvo,3,1.5,Naturally Aspirated,Hybrid,SOHC
3177,kia,8,4.0,Naturally Aspirated,Hybrid,OHV
3178,nissan,5,2.5,Naturally Aspirated,Diesel,OHV
3180,cadillac,7,3.8500000000000005,Forced Induction,Diesel,SOHC
3181,mini,5,2.75,Forced Induction,Gas,OHV
3182,buick,9,4.05,Naturally Aspirated,Diesel,DOHC
3184,rover,11,6.050000000000001,Naturally Aspirated,Hybrid,SOHC
3185,acura,8,4.4,Naturally Aspirated,Hybrid,DOHC
3186,porsche,9,3.6,Naturally Aspirated,Hybrid,DOHC
3187,bmw,7,3.15,Naturally Aspirated,Gas,OHV
3188,datsun,9,4.5,Naturally Aspirated,Gas,OHV
3189,hyundai,11,4.95,Naturally Aspirated,Diesel,DOHC
3190,jaguar,10,5.0,Naturally Aspirated,Diesel,OHV
3191,gmc,6,2.7,Forced Induction,Diesel,SOHC
3192,mitsubishi,3,1.2000000000000002,Naturally Aspirated,Hybrid,DOHC
3193,saturn,7,3.8500000000000005,Naturally Aspirated,Diesel,SOHC
3194,ferrari,9,4.5,Naturally Aspirated,Gas,OHV
3195,harley-davidson,9,4.05,Naturally Aspirated,Diesel,SOHC
3196,dodge,10,5.0,Naturally Aspirated,Diesel,DOHC
3197,mazda,3,1.5,Forced Induction,Gas,OHV
3198,gmc,3,1.6500000000000001,Forced Induction,Diesel,SOHC
3199,ford,6,2.7,Naturally Aspirated,Diesel,OHV
3200,pontiac,11,4.95,Forced Induction,Hybrid,DOHC
3201,jaguar,11,4.95,Naturally Aspirated,Diesel,OHV
3203,infiniti,7,2.8000000000000003,Forced Induction,Hybrid,SOHC
3204,acura,8,3.6,Forced Induction,Hybrid,SOHC
3205,mercury,6,3.3000000000000003,Forced Induction,Gas,DOHC
3206,nissan,5,2.25,Naturally Aspirated,Diesel,DOHC
3207,mercury,7,3.8500000000000005,Forced Induction,Diesel,DOHC
3208,ferrari,10,4.0,Naturally Aspirated,Gas,OHV
3209,rover,12,6.6000000000000005,Naturally Aspirated,Diesel,SOHC
3210,mazda,9,4.5,Naturally Aspirated,Gas,SOHC
3211,lincoln,6,2.7,Forced Induction,Diesel,SOHC
3212,subaru,4,2.0,Naturally Aspirated,Diesel,DOHC
3214,buick,10,5.5,Naturally Aspirated,Hybrid,SOHC
3215,aston-martin,9,4.05,Naturally Aspirated,Gas,OHV
3216,pontiac,11,4.4,Forced Induction,Gas,DOHC
3217,mercury,11,4.4,Naturally Aspirated,Hybrid,SOHC
3218,fiat,5,2.5,Forced Induction,Gas,DOHC
3219,saturn,3,1.35,Forced Induction,Hybrid,OHV
3220,jaguar,12,5.4,Forced Induction,Gas,SOHC
3221,acura,8,3.6,Naturally Aspirated,Gas,SOHC
3222,mitsubishi,7,3.15,Forced Induction,Hybrid,DOHC
3223,land rover,3,1.5,Forced Induction,Diesel,OHV
3224,land rover,8,4.4,Naturally Aspirated,Diesel,SOHC
3225,pontiac,12,4.800000000000001,Naturally Aspirated,Diesel,OHV
3226,hyundai,3,1.35,Forced Induction,Hybrid,OHV
3227,acura,8,4.4,Naturally Aspirated,Gas,SOHC
3228,jaguar,8,4.0,Naturally Aspirated,Hybrid,DOHC
3229,harley-davidson,7,2.8000000000000003,Forced Induction,Diesel,SOHC
3231,jaguar,11,6.050000000000001,Naturally Aspirated,Gas,SOHC
3232,volkswagen,4,1.8,Naturally Aspirated,Hybrid,SOHC
3233,volkswagen,9,4.05,Forced Induction,Hybrid,SOHC
3234,ferrari,7,3.8500000000000005,Forced Induction,Diesel,DOHC
3235,lexus,12,5.4,Forced Induction,Hybrid,DOHC
3236,mercury,8,3.2,Forced Induction,Diesel,DOHC
3237,aston-martin,11,6.050000000000001,Naturally Aspirated,Gas,OHV
3238,infiniti,5,2.0,Naturally Aspirated,Hybrid,OHV
3239,alfa-romeo,9,4.95,Naturally Aspirated,Gas,OHV
3240,gmc,11,6.050000000000001,Forced Induction,Gas,DOHC
3241,mini,7,3.15,Forced Induction,Diesel,OHV
3242,mitsubishi,4,1.6,Forced Induction,Diesel,DOHC
3244,nissan,12,6.6000000000000005,Forced Induction,Hybrid,DOHC
3246,cadillac,7,3.15,Forced Induction,Gas,OHV
3248,alfa-romeo,6,3.3000000000000003,Forced Induction,Hybrid,OHV
3249,chevrolet,7,2.8000000000000003,Naturally Aspirated,Diesel,SOHC
3250,jaguar,9,4.05,Forced Induction,Gas,DOHC
3251,hyundai,8,4.4,Forced Induction,Gas,OHV
3252,cadillac,7,3.8500000000000005,Naturally Aspirated,Gas,DOHC
3253,nissan,4,1.8,Naturally Aspirated,Hybrid,OHV
3254,kia,12,6.0,Forced Induction,Gas,DOHC
3255,audi,6,2.7,Forced Induction,Diesel,SOHC
3256,bmw,5,2.25,Naturally Aspirated,Hybrid,SOHC
3258,volvo,7,3.8500000000000005,Naturally Aspirated,Gas,OHV
3259,volvo,12,5.4,Naturally Aspirated,Hybrid,OHV
3260,lexus,6,2.7,Forced Induction,Diesel,OHV
3261,aston-martin,11,4.95,Naturally Aspirated,Diesel,SOHC
3262,alfa-romeo,4,1.8,Forced Induction,Gas,DOHC
3263,buick,5,2.25,Naturally Aspirated,Diesel,DOHC
3264,infiniti,8,3.6,Forced Induction,Gas,DOHC
3265,mazda,5,2.5,Forced Induction,Gas,SOHC
3266,buick,6,3.3000000000000003,Naturally Aspirated,Hybrid,SOHC
3267,cadillac,4,2.2,Naturally Aspirated,Gas,DOHC
3268,fiat,11,4.95,Forced Induction,Diesel,OHV
3269,toyota,6,2.7,Naturally Aspirated,Hybrid,SOHC
3270,porsche,6,2.7,Naturally Aspirated,Gas,OHV
3271,acura,12,5.4,Forced Induction,Hybrid,DOHC
3272,lexus,3,1.6500000000000001,Forced Induction,Hybrid,DOHC
3273,honda,11,4.4,Forced Induction,Hybrid,OHV
3274,ford,6,2.7,Forced Induction,Hybrid,OHV
3275,jaguar,10,4.5,Forced Induction,Gas,DOHC
3276,infiniti,9,3.6,Forced Induction,Gas,OHV
3277,nissan,7,3.5,Naturally Aspirated,Gas,SOHC
3278,aston-martin,12,6.6000000000000005,Forced Induction,Gas,DOHC
3279,dodge,5,2.5,Naturally Aspirated,Gas,OHV
3280,mazda,4,2.2,Forced Induction,Gas,DOHC
3282,mitsubishi,8,4.0,Naturally Aspirated,Gas,SOHC
3283,volvo,5,2.25,Forced Induction,Hybrid,DOHC
3284,porsche,12,6.0,Forced Induction,Hybrid,DOHC
3285,mini,10,4.5,Naturally Aspirated,Diesel,SOHC
3286,mini,8,4.0,Naturally Aspirated,Hybrid,SOHC
3288,mercury,7,3.8500000000000005,Naturally Aspirated,Gas,SOHC
3290,mercedes-benz,8,4.0,Naturally Aspirated,Gas,OHV
3291,bmw,12,4.800000000000001,Naturally Aspirated,Hybrid,OHV
3292,volvo,7,2.8000000000000003,Forced Induction,Gas,SOHC
3293,ferrari,4,2.2,Forced Induction,Diesel,SOHC
3294,jaguar,4,2.2,Naturally Aspirated,Gas,SOHC
3295,volkswagen,8,3.2,Forced Induction,Diesel,SOHC
3297,acura,11,6.050000000000001,Naturally Aspirated,Hybrid,DOHC
3299,acura,8,3.6,Forced Induction,Gas,SOHC
3300,toyota,12,6.6000000000000005,Naturally Aspirated,Gas,SOHC
3301,acura,4,1.8,Forced Induction,Diesel,DOHC
3302,volkswagen,8,3.6,Naturally Aspirated,Gas,OHV
3303,infiniti,12,4.800000000000001,Forced Induction,Gas,DOHC
3304,nissan,5,2.25,Forced Induction,Gas,OHV
3305,infiniti,3,1.35,Forced Induction,Diesel,SOHC
3307,toyota,9,4.05,Forced Induction,Hybrid,OHV
3309,nissan,12,6.6000000000000005,Naturally Aspirated,Hybrid,SOHC
3311,subaru,5,2.0,Naturally Aspirated,Diesel,DOHC
3312,aston-martin,10,4.0,Forced Induction,Diesel,OHV
3313,fiat,9,4.05,Naturally Aspirated,Hybrid,SOHC
3314,chrysler,3,1.5,Naturally Aspirated,Diesel,DOHC
3315,porsche,10,5.0,Naturally Aspirated,Hybrid,SOHC
3316,acura,4,2.0,Naturally Aspirated,Gas,OHV
3317,aston-martin,8,3.2,Naturally Aspirated,Diesel,SOHC
3318,jeep,11,4.4,Forced Induction,Hybrid,DOHC
3319,chevrolet,4,2.2,Naturally Aspirated,Hybrid,DOHC
3320,buick,8,3.6,Naturally Aspirated,Hybrid,DOHC
3321,volvo,11,4.95,Forced Induction,Hybrid,SOHC
3322,land rover,4,2.2,Naturally Aspirated,Diesel,OHV
3323,mercury,12,4.800000000000001,Forced Induction,Hybrid,SOHC
3324,ferrari,7,3.15,Forced Induction,Diesel,SOHC
3325,mercury,9,3.6,Naturally Aspirated,Diesel,SOHC
3326,harley-davidson,10,4.5,Naturally Aspirated,Gas,OHV
3327,tesla,12,6.0,Naturally Aspirated,Diesel,DOHC
3328,toyota,7,3.8500000000000005,Naturally Aspirated,Diesel,DOHC
3329,gmc,4,1.6,Forced Induction,Hybrid,SOHC
3330,chevrolet,11,5.5,Forced Induction,Diesel,OHV
3331,jaguar,3,1.6500000000000001,Forced Induction,Diesel,DOHC
3332,pontiac,10,5.0,Naturally Aspirated,Diesel,OHV
3335,lincoln,9,4.5,Naturally Aspirated,Hybrid,SOHC
3336,jaguar,9,4.5,Naturally Aspirated,Gas,SOHC
3337,land rover,10,5.5,Forced Induction,Hybrid,SOHC
3338,volkswagen,5,2.25,Naturally Aspirated,Diesel,SOHC
3339,mercedes-benz,11,5.5,Forced Induction,Gas,SOHC
3340,tesla,6,2.7,Forced Induction,Gas,DOHC
3342,mitsubishi,3,1.5,Naturally Aspirated,Diesel,DOHC
3343,hyundai,10,4.5,Forced Induction,Diesel,DOHC
3344,mitsubishi,7,3.15,Naturally Aspirated,Gas,DOHC
3345,rover,8,4.0,Naturally Aspirated,Gas,OHV
3346,mercury,6,2.4000000000000004,Forced Induction,Diesel,DOHC
3347,porsche,3,1.6500000000000001,Forced Induction,Gas,SOHC
3348,ford,6,2.4000000000000004,Forced Induction,Diesel,SOHC
3349,volkswagen,6,2.7,Naturally Aspirated,Hybrid,SOHC
3350,toyota,4,2.2,Naturally Aspirated,Hybrid,DOHC
3351,lincoln,11,5.5,Naturally Aspirated,Hybrid,SOHC
3352,chrysler,6,3.0,Forced Induction,Hybrid,OHV
3353,datsun,5,2.5,Forced Induction,Diesel,OHV
3356,hyundai,7,3.5,Naturally Aspirated,Diesel,OHV
3357,infiniti,5,2.75,Forced Induction,Hybrid,DOHC
3358,chrysler,10,4.0,Forced Induction,Diesel,DOHC
3359,nissan,5,2.5,Naturally Aspirated,Diesel,DOHC
3360,ferrari,12,6.6000000000000005,Naturally Aspirated,Gas,OHV
3362,mercedes-benz,6,2.7,Naturally Aspirated,Diesel,OHV
3363,subaru,11,4.95,Forced Induction,Hybrid,OHV
3364,volvo,9,3.6,Forced Induction,Gas,DOHC
3365,pontiac,5,2.25,Naturally Aspirated,Hybrid,SOHC
3366,nissan,11,5.5,Forced Induction,Hybrid,SOHC
3367,acura,12,6.0,Naturally Aspirated,Gas,OHV
3368,infiniti,7,3.5,Forced Induction,Gas,DOHC
3370,volkswagen,12,6.0,Forced Induction,Gas,SOHC
3372,ford,5,2.5,Naturally Aspirated,Gas,DOHC
3373,pontiac,7,3.8500000000000005,Forced Induction,Hybrid,SOHC
3374,jaguar,3,1.2000000000000002,Forced Induction,Hybrid,OHV
3375,cadillac,6,3.0,Forced Induction,Hybrid,DOHC
3376,chrysler,3,1.6500000000000001,Forced Induction,Gas,OHV
3377,chrysler,12,6.0,Forced Induction,Diesel,DOHC
3378,nissan,4,1.6,Naturally Aspirated,Hybrid,DOHC
3379,acura,9,3.6,Naturally Aspirated,Hybrid,DOHC
3380,lincoln,10,5.5,Naturally Aspirated,Diesel,DOHC
3381,audi,8,3.2,Naturally Aspirated,Hybrid,SOHC
3382,chevrolet,9,4.05,Naturally Aspirated,Diesel,SOHC
3383,acura,4,2.2,Naturally Aspirated,Diesel,OHV
3384,land rover,5,2.5,Naturally Aspirated,Gas,SOHC
3385,alfa-romeo,12,6.6000000000000005,Forced Induction,Diesel,SOHC
3386,cadillac,9,4.5,Forced Induction,Hybrid,DOHC
3388,fiat,9,4.05,Naturally Aspirated,Diesel,OHV
3389,lexus,3,1.2000000000000002,Forced Induction,Diesel,DOHC
3390,harley-davidson,6,2.7,Naturally Aspirated,Diesel,SOHC
3394,porsche,4,1.8,Naturally Aspirated,Hybrid,SOHC
3395,audi,8,4.4,Naturally Aspirated,Gas,OHV
3396,ram,10,4.0,Forced Induction,Hybrid,DOHC
3397,volkswagen,10,4.0,Naturally Aspirated,Gas,OHV
3398,volkswagen,11,6.050000000000001,Naturally Aspirated,Hybrid,SOHC
3399,saturn,5,2.25,Naturally Aspirated,Diesel,DOHC
3401,ferrari,12,6.6000000000000005,Naturally Aspirated,Gas,SOHC
3403,chrysler,11,5.5,Forced Induction,Diesel,DOHC
3404,honda,3,1.2000000000000002,Forced Induction,Gas,SOHC
3405,ram,6,2.7,Forced Induction,Hybrid,DOHC
3406,lincoln,6,3.3000000000000003,Forced Induction,Diesel,OHV
3407,jeep,7,2.8000000000000003,Forced Induction,Diesel,DOHC
3408,fiat,4,1.8,Forced Induction,Hybrid,DOHC
3409,mercury,3,1.35,Naturally Aspirated,Gas,DOHC
3410,nissan,5,2.75,Forced Induction,Diesel,OHV
3411,toyota,9,3.6,Naturally Aspirated,Diesel,DOHC
3412,nissan,5,2.5,Forced Induction,Diesel,SOHC
3413,volkswagen,5,2.75,Naturally Aspirated,Gas,SOHC
3414,saturn,5,2.5,Forced Induction,Gas,OHV
3415,infiniti,11,4.95,Naturally Aspirated,Hybrid,DOHC
3416,subaru,4,2.2,Forced Induction,Gas,SOHC
3417,fiat,11,5.5,Naturally Aspirated,Diesel,DOHC
3418,acura,12,6.6000000000000005,Naturally Aspirated,Hybrid,DOHC
3419,pontiac,12,4.800000000000001,Naturally Aspirated,Hybrid,OHV
3420,tesla,11,4.95,Naturally Aspirated,Hybrid,DOHC
3421,lexus,4,2.2,Forced Induction,Hybrid,SOHC
3422,chevrolet,8,4.0,Forced Induction,Gas,DOHC
3423,chrysler,7,3.5,Forced Induction,Hybrid,DOHC
3424,buick,4,1.8,Forced Induction,Hybrid,DOHC
3425,datsun,11,6.050000000000001,Forced Induction,Diesel,OHV
3426,pontiac,9,4.5,Forced Induction,Diesel,DOHC
3427,alfa-romeo,8,4.0,Naturally Aspirated,Hybrid,SOHC
3429,chevrolet,8,4.0,Naturally Aspirated,Diesel,SOHC
3430,mercury,7,3.8500000000000005,Naturally Aspirated,Diesel,OHV
3431,honda,3,1.5,Forced Induction,Hybrid,DOHC
3432,bmw,9,4.95,Forced Induction,Gas,SOHC
3433,ford,10,4.5,Forced Induction,Gas,DOHC
3434,honda,9,4.05,Naturally Aspirated,Gas,OHV
3435,volvo,6,3.0,Naturally Aspirated,Gas,OHV
3436,harley-davidson,9,4.05,Forced Induction,Diesel,OHV
3438,chevrolet,8,4.0,Naturally Aspirated,Diesel,DOHC
3439,datsun,8,4.0,Naturally Aspirated,Hybrid,OHV
3440,saturn,7,3.15,Forced Induction,Hybrid,DOHC
3441,kia,12,6.6000000000000005,Naturally Aspirated,Diesel,SOHC
3442,bmw,10,5.0,Forced Induction,Diesel,DOHC
3444,subaru,3,1.2000000000000002,Naturally Aspirated,Gas,OHV
3446,datsun,3,1.6500000000000001,Naturally Aspirated,Gas,DOHC
3447,buick,12,4.800000000000001,Forced Induction,Hybrid,OHV
3448,nissan,4,2.0,Forced Induction,Hybrid,OHV
3449,mitsubishi,4,2.0,Forced Induction,Diesel,SOHC
3450,land rover,12,4.800000000000001,Forced Induction,Diesel,DOHC
3451,acura,8,4.4,Naturally Aspirated,Gas,OHV
3452,kia,10,5.5,Forced Induction,Hybrid,OHV
3453,pontiac,4,1.8,Naturally Aspirated,Gas,SOHC
3454,lexus,10,5.0,Forced Induction,Gas,DOHC
3455,saturn,3,1.35,Naturally Aspirated,Hybrid,DOHC
